# step E_mixed E_primitive r
733 -0.500000 -229.046152 0.008870
734 -0.500000 -229.191111 0.008880
735 -0.500000 -229.308132 0.008880
736 -0.500000 -229.344098 0.008903
737 -0.500000 -229.371268 0.008873
738 -0.500000 -229.401096 0.008819
739 -0.500000 -229.485286 0.008800
740 -0.500000 -229.564519 0.008787
741 -0.500000 -229.653136 0.008795
742 -0.500000 -229.711108 0.008825
743 -0.500000 -229.787964 0.008800
744 -0.500000 -229.836922 0.008822
745 -0.500000 -229.867011 0.008863
746 -0.500000 -229.959438 0.008859
747 -0.500000 -229.987272 0.008857
748 -0.500000 -230.051107 0.008854
749 -0.500000 -230.053608 0.008856
750 -0.500000 -230.130510 0.008851
751 -0.500000 -230.243926 0.008880
752 -0.500000 -230.291218 0.008885
753 -0.500000 -230.325747 0.008870
754 -0.500000 -230.507296 0.008858
755 -0.500000 -230.534256 0.008882
756 -0.500000 -230.622493 0.008839
757 -0.500000 -230.652214 0.008842
758 -0.500000 -230.715894 0.008846
759 -0.500000 -230.759449 0.008835
760 -0.500000 -230.862019 0.008839
761 -0.500000 -231.066074 0.008866
762 -0.500000 -231.206081 0.008849
763 -0.500000 -231.251354 0.008844
764 -0.500000 -231.294082 0.008851
765 -0.500000 -231.320595 0.008835
766 -0.500000 -231.539060 0.008826
767 -0.500000 -231.571920 0.008832
768 -0.500000 -231.619252 0.008805
769 -0.500000 -231.672993 0.008805
770 -0.500000 -231.701355 0.008808
771 -0.500000 -231.807626 0.008794
772 -0.500000 -231.842216 0.008799
773 -0.500000 -231.863345 0.008808
774 -0.500000 -231.876652 0.008824
775 -0.500000 -231.960847 0.008820
776 -0.500000 -231.960683 0.008809
777 -0.500000 -231.993622 0.008821
778 -0.500000 -232.022026 0.008874
779 -0.500000 -232.065754 0.008872
780 -0.500000 -232.166763 0.008869
781 -0.500000 -232.227859 0.008856
782 -0.500000 -232.382951 0.008888
783 -0.500000 -232.503560 0.008907
784 -0.500000 -232.590511 0.008884
785 -0.500000 -232.632619 0.008885
786 -0.500000 -232.651000 0.008878
787 -0.500000 -232.855539 0.008905
788 -0.500000 -232.923758 0.008907
789 -0.500000 -233.167136 0.008926
790 -0.500000 -233.200749 0.008906
791 -0.500000 -233.230804 0.008894
792 -0.500000 -233.237074 0.008885
793 -0.500000 -233.269455 0.008910
794 -0.500000 -233.285682 0.008922
795 -0.500000 -233.303805 0.008916
796 -0.500000 -233.333303 0.008910
797 -0.500000 -233.427783 0.008917
798 -0.500000 -233.488082 0.008904
799 -0.500000 -233.541729 0.008912
800 -0.500000 -233.547358 0.008920
801 -0.500000 -233.609366 0.008901
802 -0.500000 -233.646356 0.008918
803 -0.500000 -233.882109 0.008915
804 -0.500000 -233.949280 0.008907
805 -0.500000 -233.969112 0.008933
806 -0.500000 -234.066656 0.008944
807 -0.500000 -234.143394 0.008952
808 -0.500000 -234.246717 0.008939
809 -0.500000 -234.310231 0.008952
810 -0.500000 -234.359776 0.008921
811 -0.500000 -234.435547 0.008900
812 -0.500000 -234.519846 0.008886
813 -0.500000 -234.564688 0.008873
814 -0.500000 -234.610446 0.008880
815 -0.500000 -234.698077 0.008890
816 -0.500000 -234.712732 0.008880
817 -0.500000 -234.724815 0.008891
818 -0.500000 -234.759587 0.008888
819 -0.500000 -234.780498 0.008870
820 -0.500000 -234.872995 0.008854
821 -0.500000 -234.904073 0.008862
822 -0.500000 -234.906123 0.008851
823 -0.500000 -234.960197 0.008853
824 -0.500000 -234.996195 0.008843
825 -0.500000 -235.126547 0.008836
826 -0.500000 -235.318135 0.008812
827 -0.500000 -235.378120 0.008809
828 -0.500000 -235.393646 0.008821
829 -0.500000 -235.594440 0.008856
830 -0.500000 -235.643625 0.008858
831 -0.500000 -235.665386 0.008842
832 -0.500000 -235.681296 0.008846
833 -0.500000 -235.731143 0.008816
834 -0.500000 -235.745546 0.008821
835 -0.500000 -235.794052 0.008828
836 -0.500000 -235.824859 0.008835
837 -0.500000 -235.836810 0.008825
838 -0.500000 -235.907061 0.008808
839 -0.500000 -235.966236 0.008843
840 -0.500000 -236.039702 0.008839
841 -0.500000 -236.091333 0.008834
842 -0.500000 -236.098878 0.008836
843 -0.500000 -236.115895 0.008816
844 -0.500000 -236.137860 0.008818
845 -0.500000 -236.397242 0.008807
846 -0.500000 -236.495956 0.008815
847 -0.500000 -236.521380 0.008828
848 -0.500000 -236.597957 0.008844
849 -0.500000 -236.603435 0.008863
850 -0.500000 -236.646567 0.008873
851 -0.500000 -236.746158 0.008882
852 -0.500000 -236.757832 0.008864
853 -0.500000 -236.813522 0.008886
854 -0.500000 -236.836120 0.008869
855 -0.500000 -236.862548 0.008848
856 -0.500000 -236.924760 0.008833
857 -0.500000 -236.931913 0.008833
858 -0.500000 -236.947588 0.008832
859 -0.500000 -236.973009 0.008853
860 -0.500000 -237.026418 0.008858
861 -0.500000 -237.070703 0.008882
862 -0.500000 -237.083449 0.008883
863 -0.500000 -237.164232 0.008866
864 -0.500000 -237.181753 0.008828
865 -0.500000 -237.187085 0.008808
866 -0.500000 -237.207039 0.008785
867 -0.500000 -237.224975 0.008784
868 -0.500000 -237.667441 0.008754
869 -0.500000 -237.727005 0.008750
870 -0.500000 -237.863480 0.008765
871 -0.500000 -237.912323 0.008776
872 -0.500000 -237.964265 0.008770
873 -0.500000 -237.982009 0.008744
874 -0.500000 -237.999297 0.008750
875 -0.500000 -238.011942 0.008718
876 -0.500000 -238.099515 0.008692
877 -0.500000 -238.139538 0.008703
878 -0.500000 -238.214566 0.008720
879 -0.500000 -238.242551 0.008741
880 -0.500000 -238.305369 0.008715
881 -0.500000 -238.408984 0.008710
882 -0.500000 -238.454603 0.008722
883 -0.500000 -238.499305 0.008701
884 -0.500000 -238.511422 0.008681
885 -0.500000 -238.608448 0.008663
886 -0.500000 -238.649945 0.008652
887 -0.500000 -238.668684 0.008659
888 -0.500000 -238.726341 0.008618
889 -0.500000 -238.915072 0.008619
890 -0.500000 -238.944529 0.008627
891 -0.500000 -239.026937 0.008603
892 -0.500000 -239.050980 0.008590
893 -0.500000 -239.133499 0.008574
894 -0.500000 -239.172778 0.008582
895 -0.500000 -239.342611 0.008578
896 -0.500000 -239.389901 0.008572
897 -0.500000 -239.450261 0.008561
898 -0.500000 -239.458619 0.008562
899 -0.500000 -239.518754 0.008547
900 -0.500000 -239.565791 0.008524
901 -0.500000 -239.573929 0.008488
902 -0.500000 -239.627758 0.008509
903 -0.500000 -239.713955 0.008502
904 -0.500000 -239.770455 0.008484
905 -0.500000 -239.862587 0.008452
906 -0.500000 -239.891742 0.008440
907 -0.500000 -239.927375 0.008440
908 -0.500000 -240.004859 0.008470
909 -0.500000 -240.074084 0.008494
910 -0.500000 -240.179121 0.008489
911 -0.500000 -240.225457 0.008474
912 -0.500000 -240.297168 0.008463
913 -0.500000 -240.381569 0.008456
914 -0.500000 -240.397159 0.008432
915 -0.500000 -240.442780 0.008421
916 -0.500000 -240.472127 0.008420
917 -0.500000 -240.816540 0.008393
918 -0.500000 -240.863360 0.008399
919 -0.500000 -240.868500 0.008409
920 -0.500000 -240.905534 0.008387
921 -0.500000 -241.003180 0.008381
922 -0.500000 -241.045662 0.008347
923 -0.500000 -241.107591 0.008349
924 -0.500000 -241.379489 0.008349
925 -0.500000 -241.379448 0.008348
926 -0.500000 -241.380048 0.008333
927 -0.500000 -241.408903 0.008309
928 -0.500000 -241.574205 0.008290
929 -0.500000 -241.659866 0.008298
930 -0.500000 -241.819036 0.008286
931 -0.500000 -241.911225 0.008277
932 -0.500000 -242.013184 0.008301
933 -0.500000 -242.104522 0.008290
934 -0.500000 -242.119341 0.008306
935 -0.500000 -242.174265 0.008292
936 -0.500000 -242.243912 0.008275
937 -0.500000 -242.274401 0.008264
938 -0.500000 -242.382151 0.008241
939 -0.500000 -242.437586 0.008248
940 -0.500000 -242.452376 0.008242
941 -0.500000 -242.472305 0.008219
942 -0.500000 -242.618038 0.008223
943 -0.500000 -242.636791 0.008206
944 -0.500000 -242.661422 0.008180
945 -0.500000 -242.709480 0.008177
946 -0.500000 -242.749664 0.008179
947 -0.500000 -242.802234 0.008178
948 -0.500000 -242.833646 0.008152
949 -0.500000 -242.937560 0.008122
950 -0.500000 -242.989756 0.008120
951 -0.500000 -243.042038 0.008146
952 -0.500000 -243.117991 0.008115
953 -0.500000 -243.202922 0.008103
954 -0.500000 -243.221738 0.008082
955 -0.500000 -243.271297 0.008091
956 -0.500000 -243.345955 0.008102
957 -0.500000 -243.403633 0.008112
958 -0.500000 -243.506700 0.008122
959 -0.500000 -243.560384 0.008100
960 -0.500000 -243.605626 0.008112
961 -0.500000 -243.654302 0.008128
962 -0.500000 -243.670538 0.008101
963 -0.500000 -243.687911 0.008127
964 -0.500000 -243.712397 0.008088
965 -0.500000 -243.926562 0.008101
966 -0.500000 -244.085971 0.008094
967 -0.500000 -244.227882 0.008066
968 -0.500000 -244.246049 0.008081
969 -0.500000 -244.820285 0.008053
970 -0.500000 -244.894647 0.008067
971 -0.500000 -245.005152 0.008060
972 -0.500000 -245.062428 0.008045
973 -0.500000 -245.122045 0.008026
974 -0.500000 -245.135525 0.008018
975 -0.500000 -245.196851 0.008030
976 -0.500000 -245.214450 0.008011
977 -0.500000 -245.216436 0.008012
978 -0.500000 -245.309816 0.008013
979 -0.500000 -245.359213 0.008022
980 -0.500000 -245.398320 0.008036
981 -0.500000 -245.408835 0.008027
982 -0.500000 -245.455612 0.008014
983 -0.500000 -245.512645 0.008012
984 -0.500000 -245.695821 0.007999
985 -0.500000 -245.773936 0.008001
986 -0.500000 -245.806029 0.007980
987 -0.500000 -245.896109 0.007986
988 -0.500000 -245.900698 0.007950
989 -0.500000 -245.957298 0.007937
990 -0.500000 -246.001145 0.007932
991 -0.500000 -246.044832 0.007909
992 -0.500000 -246.054207 0.007923
993 -0.500000 -246.140141 0.007900
994 -0.500000 -246.194346 0.007891
995 -0.500000 -246.274762 0.007873
996 -0.500000 -246.333517 0.007890
997 -0.500000 -246.340946 0.007907
998 -0.500000 -246.351422 0.007937
999 -0.500000 -246.386154 0.007914
1000 -0.500000 -246.415171 0.007889
1001 -0.500000 -246.524887 0.007873
1002 -0.500000 -246.548107 0.007860
1003 -0.500000 -246.571083 0.007850
1004 -0.500000 -246.582347 0.007867
1005 -0.500000 -246.635524 0.007841
1006 -0.500000 -246.668218 0.007825
1007 -0.500000 -246.673005 0.007816
1008 -0.500000 -246.696424 0.007823
1009 -0.500000 -246.708233 0.007837
1010 -0.500000 -246.767553 0.007826
1011 -0.500000 -246.811862 0.007813
1012 -0.500000 -246.859543 0.007799
1013 -0.500000 -246.910160 0.007771
1014 -0.500000 -247.029701 0.007738
1015 -0.500000 -247.109164 0.007728
1016 -0.500000 -247.161120 0.007727
1017 -0.500000 -247.178665 0.007719
1018 -0.500000 -247.199280 0.007713
1019 -0.500000 -247.351267 0.007701
1020 -0.500000 -247.385936 0.007710
1021 -0.500000 -247.471235 0.007718
1022 -0.500000 -247.531718 0.007714
1023 -0.500000 -247.690837 0.007740
1024 -0.500000 -247.711939 0.007726
1025 -0.500000 -247.806385 0.007703
1026 -0.500000 -247.826366 0.007680
1027 -0.500000 -247.878942 0.007686
1028 -0.500000 -247.972485 0.007673
1029 -0.500000 -248.092215 0.007683
1030 -0.500000 -248.155765 0.007663
1031 -0.500000 -248.203454 0.007673
1032 -0.500000 -248.329332 0.007665
1033 -0.500000 -248.376378 0.007683
1034 -0.500000 -248.462324 0.007708
1035 -0.500000 -248.593411 0.007741
1036 -0.500000 -248.669242 0.007713
1037 -0.500000 -248.698224 0.007729
1038 -0.500000 -248.725047 0.007737
1039 -0.500000 -248.782454 0.007766
1040 -0.500000 -248.797746 0.007767
1041 -0.500000 -248.815657 0.007777
1042 -0.500000 -249.064528 0.007774
1043 -0.500000 -249.106477 0.007780
1044 -0.500000 -249.124943 0.007782
1045 -0.500000 -249.218501 0.007758
1046 -0.500000 -249.293004 0.007745
1047 -0.500000 -249.351722 0.007768
1048 -0.500000 -249.412597 0.007784
1049 -0.500000 -249.418610 0.007788
1050 -0.500000 -249.499843 0.007794
1051 -0.500000 -249.536248 0.007791
1052 -0.500000 -249.550996 0.007795
1053 -0.500000 -249.587515 0.007803
1054 -0.500000 -249.632737 0.007775
1055 -0.500000 -249.656998 0.007780
1056 -0.500000 -249.662712 0.007797
1057 -0.500000 -249.991349 0.007796
1058 -0.500000 -250.029402 0.007812
1059 -0.500000 -250.132440 0.007786
1060 -0.500000 -250.136530 0.007794
1061 -0.500000 -250.187740 0.007767
1062 -0.500000 -250.189738 0.007773
1063 -0.500000 -250.252874 0.007814
1064 -0.500000 -250.339774 0.007787
1065 -0.500000 -250.511695 0.007785
1066 -0.500000 -250.556659 0.007788
1067 -0.500000 -250.609745 0.007798
1068 -0.500000 -250.721995 0.007786
1069 -0.500000 -250.772769 0.007795
1070 -0.500000 -250.795361 0.007791
1071 -0.500000 -250.820750 0.007816
1072 -0.500000 -250.834477 0.007810
1073 -0.500000 -250.867268 0.007787
1074 -0.500000 -250.875178 0.007802
1075 -0.500000 -251.069208 0.007819
1076 -0.500000 -251.242326 0.007844
1077 -0.500000 -251.277899 0.007859
1078 -0.500000 -251.293835 0.007834
1079 -0.500000 -251.401071 0.007813
1080 -0.500000 -251.497232 0.007856
1081 -0.500000 -251.557311 0.007864
1082 -0.500000 -251.602301 0.007870
1083 -0.500000 -251.643334 0.007851
1084 -0.500000 -251.657135 0.007856
1085 -0.500000 -251.772247 0.007860
1086 -0.500000 -251.875600 0.007869
1087 -0.500000 -252.007101 0.007854
1088 -0.500000 -252.089131 0.007860
1089 -0.500000 -252.122688 0.007853
1090 -0.500000 -252.150772 0.007850
1091 -0.500000 -252.194954 0.007838
1092 -0.500000 -252.225488 0.007845
1093 -0.500000 -252.277403 0.007865
1094 -0.500000 -252.468629 0.007874
1095 -0.500000 -252.484775 0.007901
1096 -0.500000 -252.558531 0.007894
1097 -0.500000 -252.585154 0.007876
1098 -0.500000 -252.655850 0.007863
1099 -0.500000 -252.667906 0.007854
1100 -0.500000 -252.695210 0.007859
1101 -0.500000 -252.827678 0.007869
1102 -0.500000 -252.839391 0.007868
1103 -0.500000 -252.854865 0.007864
1104 -0.500000 -252.859871 0.007886
1105 -0.500000 -252.875885 0.007868
1106 -0.500000 -252.916254 0.007867
1107 -0.500000 -252.974648 0.007884
1108 -0.500000 -253.044101 0.007851
1109 -0.500000 -253.145904 0.007845
1110 -0.500000 -253.151504 0.007837
1111 -0.500000 -253.440047 0.007832
1112 -0.500000 -253.457590 0.007827
1113 -0.500000 -253.658487 0.007808
1114 -0.500000 -253.703973 0.007831
1115 -0.500000 -253.728287 0.007842
1116 -0.500000 -253.765126 0.007846
1117 -0.500000 -253.789170 0.007848
1118 -0.500000 -253.866278 0.007815
1119 -0.500000 -253.955848 0.007838
1120 -0.500000 -254.006459 0.007824
1121 -0.500000 -254.010043 0.007840
1122 -0.500000 -254.088053 0.007831
1123 -0.500000 -254.145878 0.007822
1124 -0.500000 -254.160852 0.007816
1125 -0.500000 -254.166562 0.007804
1126 -0.500000 -254.192767 0.007792
1127 -0.500000 -254.192796 0.007795
1128 -0.500000 -254.222317 0.007797
1129 -0.500000 -254.243356 0.007778
1130 -0.500000 -254.321508 0.007787
1131 -0.500000 -254.360148 0.007807
1132 -0.500000 -254.361459 0.007796
1133 -0.500000 -254.387839 0.007798
1134 -0.500000 -254.428565 0.007779
1135 -0.500000 -254.459726 0.007797
1136 -0.500000 -254.624111 0.007792
1137 -0.500000 -254.635112 0.007805
1138 -0.500000 -254.825720 0.007807
1139 -0.500000 -254.864137 0.007819
1140 -0.500000 -254.883670 0.007808
1141 -0.500000 -254.978195 0.007803
1142 -0.500000 -255.036840 0.007763
1143 -0.500000 -255.047785 0.007753
1144 -0.500000 -255.085712 0.007760
1145 -0.500000 -255.119726 0.007760
1146 -0.500000 -255.235715 0.007749
1147 -0.500000 -255.301519 0.007741
1148 -0.500000 -255.311616 0.007758
1149 -0.500000 -255.332428 0.007737
1150 -0.500000 -255.376124 0.007695
1151 -0.500000 -255.428588 0.007697
1152 -0.500000 -255.428648 0.007720
1153 -0.500000 -255.465476 0.007726
1154 -0.500000 -255.471217 0.007730
1155 -0.500000 -255.493054 0.007738
1156 -0.500000 -255.520585 0.007762
1157 -0.500000 -255.575354 0.007761
1158 -0.500000 -255.644738 0.007765
1159 -0.500000 -255.647057 0.007738
1160 -0.500000 -255.696178 0.007723
1161 -0.500000 -255.714185 0.007711
1162 -0.500000 -255.759978 0.007712
1163 -0.500000 -255.813154 0.007741
1164 -0.500000 -255.939111 0.007736
1165 -0.500000 -255.949201 0.007735
1166 -0.500000 -255.949182 0.007746
1167 -0.500000 -255.965447 0.007757
1168 -0.500000 -256.020603 0.007744
1169 -0.500000 -256.052725 0.007754
1170 -0.500000 -256.075484 0.007752
1171 -0.500000 -256.166972 0.007741
1172 -0.500000 -256.190576 0.007739
1173 -0.500000 -256.223938 0.007724
1174 -0.500000 -256.263406 0.007666
1175 -0.500000 -256.367671 0.007690
1176 -0.500000 -256.469557 0.007687
1177 -0.500000 -256.490535 0.007683
1178 -0.500000 -256.556252 0.007680
1179 -0.500000 -256.626468 0.007652
1180 -0.500000 -256.656542 0.007652
1181 -0.500000 -256.692811 0.007681
1182 -0.500000 -256.722885 0.007674
1183 -0.500000 -256.758824 0.007674
1184 -0.500000 -256.774419 0.007673
1185 -0.500000 -256.814220 0.007679
1186 -0.500000 -256.816982 0.007660
1187 -0.500000 -256.931282 0.007660
1188 -0.500000 -256.969739 0.007639
1189 -0.500000 -257.039699 0.007641
1190 -0.500000 -257.072826 0.007645
1191 -0.500000 -257.093802 0.007641
1192 -0.500000 -257.162548 0.007608
1193 -0.500000 -257.204310 0.007601
1194 -0.500000 -257.239232 0.007595
1195 -0.500000 -257.261254 0.007601
1196 -0.500000 -257.267427 0.007596
1197 -0.500000 -257.283886 0.007609
1198 -0.500000 -257.329900 0.007604
1199 -0.500000 -257.408615 0.007603
1200 -0.500000 -257.448123 0.007619
1201 -0.500000 -257.480729 0.007635
1202 -0.500000 -257.568474 0.007639
1203 -0.500000 -257.599744 0.007634
1204 -0.500000 -257.635684 0.007642
1205 -0.500000 -257.653194 0.007649
1206 -0.500000 -257.701377 0.007652
1207 -0.500000 -257.722816 0.007655
1208 -0.500000 -257.760324 0.007668
1209 -0.500000 -258.028556 0.007637
1210 -0.500000 -258.225785 0.007632
1211 -0.500000 -258.307385 0.007624
1212 -0.500000 -258.575188 0.007608
1213 -0.500000 -258.575302 0.007627
1214 -0.500000 -258.584547 0.007593
1215 -0.500000 -258.640195 0.007589
1216 -0.500000 -258.695552 0.007575
1217 -0.500000 -258.818893 0.007547
1218 -0.500000 -258.842503 0.007532
1219 -0.500000 -258.850973 0.007472
1220 -0.500000 -258.874868 0.007472
1221 -0.500000 -258.920027 0.007465
1222 -0.500000 -259.065000 0.007474
1223 -0.500000 -259.075317 0.007492
1224 -0.500000 -259.124200 0.007476
1225 -0.500000 -259.162405 0.007474
1226 -0.500000 -259.249354 0.007460
1227 -0.500000 -259.403167 0.007447
1228 -0.500000 -259.429439 0.007455
1229 -0.500000 -259.432207 0.007488
1230 -0.500000 -259.460263 0.007515
1231 -0.500000 -259.492012 0.007519
1232 -0.500000 -259.529540 0.007516
1233 -0.500000 -259.607950 0.007475
1234 -0.500000 -259.663517 0.007474
1235 -0.500000 -259.706886 0.007454
1236 -0.500000 -259.707566 0.007477
1237 -0.500000 -259.811224 0.007454
1238 -0.500000 -259.886933 0.007451
1239 -0.500000 -260.145404 0.007454
1240 -0.500000 -260.166548 0.007422
1241 -0.500000 -260.199542 0.007421
1242 -0.500000 -260.219653 0.007420
1243 -0.500000 -260.247111 0.007416
1244 -0.500000 -260.308060 0.007436
1245 -0.500000 -260.338548 0.007406
1246 -0.500000 -260.354068 0.007401
1247 -0.500000 -260.390600 0.007402
1248 -0.500000 -260.409983 0.007411
1249 -0.500000 -260.478765 0.007428
1250 -0.500000 -260.519185 0.007417
1251 -0.500000 -260.525626 0.007429
1252 -0.500000 -260.562067 0.007435
1253 -0.500000 -260.592392 0.007462
1254 -0.500000 -260.613845 0.007463
1255 -0.500000 -260.703915 0.007424
1256 -0.500000 -260.779118 0.007421
1257 -0.500000 -260.854959 0.007427
1258 -0.500000 -260.883231 0.007406
1259 -0.500000 -261.006722 0.007413
1260 -0.500000 -261.026652 0.007428
1261 -0.500000 -261.088835 0.007429
1262 -0.500000 -261.174987 0.007450
1263 -0.500000 -261.233220 0.007474
1264 -0.500000 -261.272196 0.007469
1265 -0.500000 -261.404075 0.007470
1266 -0.500000 -261.409134 0.007467
1267 -0.500000 -261.581921 0.007443
1268 -0.500000 -261.601731 0.007443
1269 -0.500000 -261.611138 0.007432
1270 -0.500000 -261.640352 0.007436
1271 -0.500000 -261.658279 0.007439
1272 -0.500000 -261.748856 0.007407
1273 -0.500000 -261.778568 0.007384
1274 -0.500000 -261.838968 0.007409
1275 -0.500000 -261.886967 0.007396
1276 -0.500000 -262.027542 0.007379
1277 -0.500000 -262.115393 0.007387
1278 -0.500000 -262.149949 0.007361
1279 -0.500000 -262.207648 0.007346
1280 -0.500000 -262.236057 0.007342
